id,create_date,product_id,content,trip_start_date,user_name,sentiments
217,2021-06-23 16:51:53,297745130,很不错的套餐，真正的无购物团，团餐也不错。导游小莫的服务很好，热心周到，孩子玩的很开心。,2017-07-31,p***4,0.9999957075535341
288,2021-06-24 08:43:15,683161885,我們是8月4日出团的1号家庭，此团品质高，住宿全是五星級酒店，团餐食品新鲜、美味可口，份量十足，林导专业素质高，热情领团，服务一流。师傅驾驶技术娴熟。非常滿意！,2017-08-04,v***l,0.8410367957819792
216,2021-06-23 16:51:49,297745130,全家都对这次出行十分满意！首先说下导游小张，很负责丶很耐心丶做事细致的一个姑娘，大热天跑来跑去，虽然是她的工作，但她很用心。再说说这次旅行，一家三口，选在了周五出行，避开人多。忘了说最重要的一句话了，确确实实是没有旅行者最怕的购物介绍，全程都没有购物之类的暗示，这点是很满意的。纯玩和体力好的朋友可以选择他们，错开节假日，选择气候凉爽的时候去，就更加完美了。,2017-08-23,t***0,0.999976231533221
215,2021-06-23 16:51:47,297745130,峨眉山是四川的著名风景区，所以到成都第一站就是来这。峨眉山景区门票185元，还有观光车等等，自己去好象太贵，还是跟团游便宜很多，旅行社服务很好，导游讲解很详细，感觉关于佛教学到了不少哦。五星好评。,2017-08-24,h***2,0.9999795176077361
207,2021-06-23 16:50:50,1966296657,出来旅游遇到徐导真的很好，每次细心给大家讲解。不像有的旅游团一个旅行换两三个导游，徐导真心的谢谢你，这次旅行很满意。,2017-09-02,w***3,0.9998370571111004
214,2021-06-23 16:51:45,1966296657,因九寨沟景区因地震暂时关闭无法前往，于是精挑细选了这个峨眉山乐山二日游，在姜导全程细致讲解和耐心陪同下，行程总体感觉非常好！两日游可以覆盖峨眉山和金顶，运动量适中，姜导对时间的安排也很合理。峨眉山景区，美，但仅用山水如画形容是不够的，金顶缆车搭乘前后的阴天小雨和艳阳高照，几分钟之间领略穿越之感，绝对值得拥有，此外，还有可欲不可求的佛光，神出鬼没的野猴，见与不见同样乐趣无穷！,2017-09-02,h***2,0.9999999999997069
209,2021-06-23 16:51:14,1966296657,出发之前，一直在咨询客服各种问题，非常感谢客服，耐心的回答我的任何问题.总之很满意，如果再去玩，我还选择你们家。,2017-09-03,g***5,0.07526609319686284
202,2021-06-23 16:50:19,1966296657,"下了订单以后，客服很及时跟我们沟通，对于我们这样的外地人能够从衣食住行各个方面考虑，很是感谢其次，导游在下单以后第一时间跟我们联系，第二天我们几个人也玩的很好，董**讲解到位，帮我们照相,满分满分！！",2017-09-04,r***2,0.728132052974843
213,2021-06-23 16:51:43,1966296657,本次行程感觉挺好，团员跟导游小叶都人很好，整个行程没有进任何购物店，而且运气很好一上山就遇到了好几只猴子而且上了金顶还看见云海据说前一天还是大雨天，导游也很热情很勤快点赞住的酒店感觉都挺好的，下次九寨沟开放后再来到时再选这家旅行社哈～,2017-09-04,x***0,0.9991092628237201
212,2021-06-23 16:51:41,1966296657,很好，玩的非常开心！峨眉山上山路上的腊肉香肠很好吃噢，10块钱一根，不要错过,2017-09-05,j***7,0.9990548079058212
211,2021-06-23 16:51:39,297745130,我们是2号家庭，小黎导游带的团。整个行程安排的很好，错了高峰，不会太赶，小黎导游很细心，还在回程的路上给我们讲了很多在成都游玩的建议。峨眉山很漂亮，水非常清澈，山重叠着山，树重叠着树，，没到猴区也近距离看到了猴子，非常开心。团餐还不错，一定要拿羽绒服，山顶大概7度到10度左右。没拿的可以租大衣，30一件。,2017-09-09,d***6,0.9999993690462023
210,2021-06-23 16:51:17,297745130,整个行程还是比较舒适的，不赶。今天我主要评价一下导游小刘，小伙子非常热情，而且也很心细，对团里的每个人都非常照顾，这是我这么多年旅游碰到的最好的一位导游。,2017-09-11,f***9,0.9985151902066223
199,2021-06-23 16:50:13,1966296657,峨眉山必去景点：生态猴区、金顶、万年寺、清音阁-一线天，不虚此行，万年寺，峨眉山是四大佛教名山，普贤菩萨在此驻足，而万年寺就是普贤道场。大佛太壮阔了，非常满意！我们旅行社确实是高级、专业的典范。值得推荐,2017-09-12,p***4,0.9999999914066707
203,2021-06-23 16:50:21,297745130,两位导游都非常认真负责，讲解亲切，态度和蔼，一路陪伴，服务周到，老人家非常满意！,2017-09-12,x***0,0.9999968664353405
208,2021-06-23 16:51:12,297745130,出行的时候看天气预报都是雨天，但只要我们在游玩景点的时候天气就转好了，一上车就下雨了，而且也遇到了猴群，导游态度还是不错的，讲解也很到位，但只要心里明白他们是出来挣钱的就好，两天还是挺开心的，留下了难忘的回忆~,2017-09-14,k***3,0.9991784080160826
201,2021-06-23 16:50:17,1966296657,很不错的跟团游，真正无购物没进任何购物店。导游小靳工作认真负责，细心周到，每到一处的景点讲解、安全提示、注意事项都讲到位。司机师傅也很辛苦，又开车又搬运行李。峨眉山金顶很漂亮！乐山大佛很震撼！还品尝了跷脚牛肉，半山上的住宿也算不错的！满意！,2017-09-21,j***1,0.9999999987156092
206,2021-06-23 16:50:48,629371833,非常适合周末来旅游度假，这个路线安排的不辛苦，很轻松，导游安排的时间很充足，可以静下心慢慢玩，慢慢拍照，没有购物，真的没有购物，自费就一个晚会， 也没强制我们，导游纳姆真的很不错，把我们安排的紧紧有条，住宿的地方能保证干净卫生。这次选择还是挺不错的，很满意的一次旅行。,2017-10-08,e***c,0.9999999995029665
205,2021-06-23 16:50:46,629371833,两天纯玩的行程，成都出发，顺利到达。景色很美，心情很好，靠谱的旅行社。,2017-10-09,K***m,0.975042297403
204,2021-06-23 16:50:44,629371833,纯玩行程，也不是很累，幸运，没有高反，准备的药没派上用场。导游和司机都很好。四川旅游做的很好哦。,2017-10-10,M***3,0.991263783597505
200,2021-06-23 16:50:15,629371833,很不错的一次旅行，四姑娘山的景色很原始，其实比那些名气很大的景点更有特色些。住在四姑娘山镇上，条件在当地还不错的，晚上参加了导游推荐的烤羊晚会，很有藏族特色，载歌载舞。,2017-10-23,s***Q,0.999999906763066
198,2021-06-23 16:50:11,629371833,现在到四姑娘山简直太方便了，隧道修好了。天空晴朗，随手一拍都是明信片，2日游，我的行程安排也刚刚好，团队安排也可以，下次还来,2017-10-27,a***2,0.7873474996149971
197,2021-06-23 16:50:09,629371833,导游人很好，景点风景也很美,2018-02-20,w***2,0.9906576171303441
196,2021-06-23 16:50:07,629371833,玩得非常愉快,2018-02-23,A***o,0.6759988543862566
195,2021-06-23 16:50:04,629371833,景色优美，住宿吃的都不错,2018-03-23,a***4,0.994032611016066
192,2021-06-23 16:49:38,629371833,蓝天白云，令人心旷神怡，吃住都很舒服，出行就是得舒舒服服，高高兴兴，不急不缓,2018-03-27,r***6,0.9861105060559456
190,2021-06-23 16:49:33,629371833,如果想看到长坪沟最美的景色，强烈建议在抵达栈道尽头时骑马至木骡子（步行的话可以体验高山徒步的乐趣，但过后会腿疼到想死）！…最后一定要记得涂防晒霜，哪怕在下暴风雪…,2018-04-02,d***8,0.9995722960639192
194,2021-06-23 16:50:02,629371833,黄导人超好的。吃的都不错特别是藏餐非常推荐。,2018-04-03,x***8,0.9839291265541021
189,2021-06-23 16:49:31,629371833,景色非常美！逛了两个沟：长坪沟、双桥沟，下雪了很美！友情提示：高原天气多变，一会儿下雪就会很冷，一会儿出太阳穿多了就会热！,2018-04-04,t***3,0.9572429992341873
191,2021-06-23 16:49:36,629371833,导游很温柔，声音甜甜的，说话也很趣逗的车上的人哈哈大笑，行程安排的很仔细，可惜我有点晕车错过了沿途的美景、、、,2018-04-05,t***3,0.99924150952867
193,2021-06-23 16:49:40,629371833,运气挺好的，看见了下雪,2018-04-13,w***2,0.691007194310062
188,2021-06-23 16:49:29,629371833,完美的一次旅行，给自己在成都一次最完美的结尾。一是雪天，雾天，晴天都经历了，虽然北方人都雪景习惯了，但是漫山遍野的雪倒是第一次见呦；二是自己半马的能力得到体现，走到长坪沟深处，看到了绝大多数人未看到的风景；三是导游康珠很棒，负责任也热情，喝唱的好；四是遇到了大学生管我叫大叔，好吧，搞笑的会玩的大叔我认领了。总之完美之旅，大家来吧！,2018-05-17,g***6,0.9999999964223196
187,2021-06-23 16:49:27,629371833,高考大军四姑娘山打卡！！！考试一结束就和同学来四姑娘山撒野，超级好玩儿^_^,2018-06-17,h***2,0.9996604995528443
186,2021-06-23 16:49:25,629371833,这个行程计划还不错，长坪沟三小时徒步有点累，双桥沟坐车的时间多，风景还可以，3日游，周边来说 性价比还是比较高的,2018-06-21,r***6,0.9927616072117509
185,2021-06-23 16:49:23,629371833,此次行程还是挺不错的，第一次去海拔高的地方的人有些不适应，酒店住宿这方面比较不错，酒店干净卫生,2018-08-10,b***5,0.45866210457802115
184,2021-06-23 16:49:21,629371833,玩得非常愉快,2018-08-17,t***1,0.6759988543862566
183,2021-06-23 16:48:58,629371833,这次旅行十分愉快，风景美，导游卓玛姐也很负责，不虚此行,2018-09-02,d***8,0.978528154207769
111,2021-06-23 16:25:08,590739693,行程安排合理，导游认真负责，整个行程非常愉快,2018-09-10,a***8,0.06539922322598124
115,2021-06-23 16:25:37,590739693,整个行程纯玩无购物，司机师傅和导游既辛苦又热情贴心，我们一行三人很满意。,2018-09-10,b***8,0.9947271455601834
182,2021-06-23 16:48:56,629371833,深度游，非常值得，秋高气爽，风景优美，值得来。   导游服务不错，店家很赞，全程无购物！                         友情提醒，当心高反,2018-09-14,柠***妖,0.9999984549943005
114,2021-06-23 16:25:14,590739693,行程安排很好，导游很尽心，讲解很到位，吃住很好。很满意。,2018-09-15,h***3,0.9996005986030566
113,2021-06-23 16:25:12,590739693,服务态度很好，一路上的解说也很详细，从她的身上我们感受到了成都**的热情，食之放心，游之舒心，感谢**姐这两天的服务。,2018-09-17,w***8,0.9979015333080259
180,2021-06-23 16:48:52,629371833,挺满意的，就是酒店没得热水,2018-09-22,y***1,0.4882291022489885
181,2021-06-23 16:48:54,629371833,风景还可以，就是超级累，要走超级多的路,2018-09-22,小***汐,0.8093994939655363
112,2021-06-23 16:25:10,590739693,美食、美景，佛系导游李芳，两天的行程安排比较合理，玩起来也不累，比较满意。,2018-09-24,b***5,0.920484300916013
179,2021-06-23 16:48:50,629371833,玩得非常愉快,2018-09-25,r***3,0.6759988543862566
178,2021-06-23 16:48:48,629371833,各方面都挺好的，导游也讲了自身的经历，我觉得出来玩的人，各方面要求不要太高，四姑娘山的风景很美丽，天气更是变化莫测，很有意思。,2018-09-30,天***雨,0.9999529264860474
177,2021-06-23 16:48:46,629371833,玩得非常愉快,2018-10-01,s***8,0.6759988543862566
176,2021-06-23 16:48:44,629371833,导游认真负责，行程安排合理，很满意的一次旅行！,2018-10-04,h***8,0.5495408811048432
175,2021-06-23 16:48:42,629371833,玩得不错！,2018-10-06,a***4,0.9188867370197612
174,2021-06-23 16:48:40,629371833,整体安排很满意，想看的景色都看到了，团餐一般，还好客服有提前提醒，带了很多零食，甘孜阿坝这些地方条件有限，也能理解，晚上有点冷，室温也不高，建议不要洗澡，真的容易感冒，我就遭了，后面一直有点不舒服，有点晕车难受，导游很贴心的帮忙沟通协调，换了个前面的位置，也谢谢愿意跟我换座位的小哥哥，大家都超好的，相处的很愉快，满意！,2018-10-24,w***8,0.9999901978136674
173,2021-06-23 16:48:17,629371833,导游很好 散团还准备了贴心的小礼物 第一次和好姐妹出来玩 也算是没有遗憾的一次旅游  很棒,2018-11-02,y***5,0.9998283011906537
172,2021-06-23 16:48:15,629371833,3日游旅程安排比较合理，游玩时间比较充裕，小樊导游很热情 ，风景美美哒，整体上还是比较满意的,2018-11-24,g***6,0.9996049142695264
232,2021-06-23 17:03:09,3622117111,这是我第一次来到色达这里，虽然很冷，但是玩得开心，不枉此行，导游王加服务态度非常好，很用心的为大家讲解一些民族文化知识，还有司机陈师傅为我们开了十几个小时的车，很是辛苦，感谢，感恩！,2018-11-24,e***8,0.9998636157603195
438,2021-06-24 09:15:43,933834933,我们导游是个大**。叫乔治。人好善解人意讲解也是没得说。我们都说下次来成都还会找她。都青一枝花。多次提醒我们注意安全。对每一位游客都很负责。运气真不错。天气也好。是不是我们人品爆发了，哈哈。都江堰风景区真是太神奇了。古人聪明才智令人敬佩。餐厅美食味道很不错啊，也是一个惊喜。没想到四川旅游做的这么好。景区内很大。坐了小交通方便多了。风景来说玉垒阁是最好的。而道家文化还是上清宫慈云阁香火旺盛。我们的很有心，接车都很顺利，提前一天联系我们，行程上也尽量节省了体力。有配上好导游。比购物团舒服太多。没有可比性。看到乔治那么辛苦还在不停提醒我们团上孩子的安全。我都感动了。这才是优秀导游。而且他们家还会有特色服务，明年会有很多视频上线。看来明年应该带朋友再来。美食，美景，**，这就是我们不一样的都青之旅。,2018-12-18,f***0,0.9999999999999976
441,2021-06-24 09:15:49,933834933,去哪儿网导游推荐的团 很不错 导游陈静很负责 一路都在讲解 很详细 赶上下雨大雾 还是别有一番风味的 团餐很不错 推荐推荐,2018-12-20,m***7,0.999987685531996
169,2021-06-23 16:48:09,629371833,双桥沟的枯树很漂亮，3天游还是很满意的，导游态度好,2018-12-26,n***4,0.9990050772709486
439,2021-06-24 09:15:45,933834933,今天的安排非常不错，特别是对于我们带小孩的，从头到尾一直关心我们有什么问题，以后我们来成都也会参加团长的团,2018-12-26,s***n,0.983274347842986
440,2021-06-24 09:15:47,933834933,接车很准时，7点50准时就在酒店等，小巴也很棒，导游很耐心，笑容也好，总之很开心的一天，很难忘的一次出行。,2018-12-26,m***2,0.9352548242250158
170,2021-06-23 16:48:11,629371833,景色还不错，就是条件很艰苦，我自己想看的日出和云海和旅行社安排有冲突，总体还不错,2018-12-30,心***笑,0.9997972998606692
171,2021-06-23 16:48:13,629371833,哈哈哈哈团餐和住宿都还是可以理解了，导游很好呐，行程安排也不错，四姑娘山美景还是很值得的,2018-12-30,风***殇,0.9997190092067193
24,2021-06-23 15:44:52,1642364788,玩得非常愉快,2019-01-05,六***花,0.6759988543862566
231,2021-06-23 17:03:05,3622117111,玩得非常愉快,2019-01-07,d***i,0.6759988543862566
168,2021-06-23 16:48:07,629371833,冬季的四姑娘山一样很漂亮，跟妈妈一起出行的，她很开心，导游赞一个,2019-01-15,g***6,0.9999535093245837
166,2021-06-23 16:48:02,629371833,"很满意的一次旅行 风景很美  导游很好 吃的也不错 坐车有点累 总的来说还是很值的 有朋友要去的话 会推荐的
",2019-01-16,u***4,0.9999422379584143
230,2021-06-23 17:03:03,3622117111,色达一个来了就不会后悔的地方，眼睛所见都是大气恢弘的褚红色，这次到色达运气很好，天气十分给力，感觉扬起的灰尘都镀上了金光，所有的一切都变的神圣又大气，心有千千结也解了大半。,2019-01-16,u***4,0.8600875140705047
165,2021-06-23 16:48:00,629371833,四姑娘山很好，行程安排合理，游览时间比较充足~导游姐姐很热情可爱~唱歌好听,2019-01-22,f***9,0.9976378550885263
23,2021-06-23 15:44:50,1642364788,很值得，划算。导游不啰嗦，没废话，很自由，但是又很负责。明珠花园酒店和市里三星标准差不多，还有电热毯，可以可以,2019-01-23,小***行,0.9823575716637251
167,2021-06-23 16:48:04,629371833,肖导讲解到位，很体帖，虽然有点累，但一家玩得很开心。四姑娘山之旅，印象深刻！,2019-01-24,b***9,0.999917268711403
161,2021-06-23 16:47:32,629371833,旅游一直都是选择的去哪网上面预订的非常的方便，还有服务也挺满意。玩的开心哦！！哈哈哈,2019-01-25,m***5,0.942307223305706
22,2021-06-23 15:44:48,1642364788,风景很美，导游人很好很热情，这次时间太短，期待下次再来,2019-01-26,l***8,0.996538153249032
21,2021-06-23 15:44:46,3593718852,本次旅程很满意，董导很专业，很有亲和力，中午的团餐吃的也很棒，很不错的体验！下次有机会还会再来体验！,2019-01-30,A***A,0.9999856289073492
229,2021-06-23 17:02:40,3622117111,风景很好，还看到雪了，银措娜姆和钟师傅很负责，行程安排的很好，纯玩之旅，虽然路途遥远，但是值得一去，不虚此行。报团比自己去省钱省力，五星好评。,2019-02-01,h***3,0.9994322775628187
164,2021-06-23 16:47:58,629371833,这次旅途非常开心，下单后就有客服联系，有什么问题也回复的很快，导游讲解风趣幽默，刘师开车很稳，在车上的时间非常欢乐，景色也很不错，川西的冬天真的很美，在车上都是好风景。餐有点吃不习惯，但是少数民族地区能够理解，住宿不能跟大城市相比但也干净整洁。景区游玩的时间也很足够，非常感谢小王给我一个愉悦的假期。,2019-02-02,b***9,0.9999999999989664
227,2021-06-23 17:02:36,3622117111,"色达感觉是必须要去的一个地方，非常感谢导游的一路费力讲解，让我和来自四面八方的朋友懂得了高反以后的注意事项，虽说现在头还事晕的但还是感谢！
",2019-02-03,q***0,0.9942980248322583
226,2021-06-23 17:02:34,3622117111,非常满意的色达旅游,2019-02-04,f***2,0.24863229875977677
225,2021-06-23 17:02:32,3622117111,几年前就想走一趟色达，趁着假期约上在网上报了团。4天的行程安排的很满，虽然很辛苦，但也很愉快。看到了向往很久的佛学院，感受了**。很开心遇到了热情活泼的导游卓玛姐姐和司机杨师傅，就像朋友一样照顾我们每个人，介绍每个景点，把很多当地的习俗、忌讳都给我们讲清楚了，带着我们完成了这次的朝圣之旅。感性的卓玛姐姐一路给我们分享了很多故事，也给我们说了很多人生道理。希望下次能再次遇见 愿路上遇到的每个朋友 平安喜乐。,2019-02-05,a***1,0.9999999996924851
224,2021-06-23 17:02:30,3622117111,虽然路途遥远，但是司机师傅车技不错，开的很稳。导游小哥阿杰人很幽默，忙前忙后的还关心大家有没有高反，真的很负责，相处的很愉快。虽然色达这边条件确实不像城市里那么好，但是给我们安排的住宿个人觉得还可以，一生真的得来一次色达，美是一方面，信仰也是一方面。当地那种豁达虔诚的的感觉真的令人叹服，特别是，舍身布施，轮回往复。,2019-02-06,m***9,0.9999981607276404
162,2021-06-23 16:47:34,629371833,出行的几天天气好，很美丽，价格也很值，导游好有爱，司机师傅人也好，很能聊天，一路上挺开心,2019-02-07,k***3,0.9949003158245008
223,2021-06-23 17:02:28,3622117111,初到色达，映入眼帘的便是群山环绕的红，其次便是色达蔚蓝的天空中微飘的雪花。言语描述远不及眼界所及。其次，在色达有两种美，一是群山环绕的红色视觉美，二是僧人们念经修行得听觉美。更是因为红色的外表下透露着人们的虔诚美为色达蒙上了一层庄严而神秘的色彩。色达之旅，欢迎你前来为灵魂做一次圣洁的洗涤。,2019-02-07,k***3,0.9999999925205113
163,2021-06-23 16:47:36,629371833,3天的团 性价比还是很高的，带父母出行，都很满意,2019-02-08,n***4,0.9984839563924136
228,2021-06-23 17:02:38,3622117111,虽旅途遥远，但是风景大美，色达之旅值得。导游脾气好，负责！！！,2019-02-08,n***4,0.8190389694138077
18,2021-06-23 15:44:39,1642364788,玩得非常愉快,2019-02-10,i***3,0.6759988543862566
19,2021-06-23 15:44:41,1642364788,玩得非常愉快,2019-02-11,p***9,0.6759988543862566
20,2021-06-23 15:44:43,1642364788,玩得非常愉快,2019-02-11,潘***虹,0.6759988543862566
437,2021-06-24 09:15:41,933834933,一上车，感觉车上卫生好干净，到了都江堰，导游带我们去景点，避开了高峰，从上往下，一点都不累，导游讲得很详细，中午吃得也不错，下午去了青城山，我以为会很累，但是不累，自己感觉这次登山，很轻松。很愉快的一次出行。,2019-02-11,a***3,0.9999039464144203
436,2021-06-24 09:15:39,933834933,整体行程安排合理，团餐也很好，小徐导游非常好，可爱萌萌哒，司机师傅也很认真负责，车内环境干净卫生，总的来说非常满意,2019-02-13,潇***7,0.9787326766984064
17,2021-06-23 15:44:35,1642364788,除了酒店其他都好,2019-02-17,y***3,0.5849892925662029
16,2021-06-23 15:44:23,1642364788,不错，可惜天公不作美，不然就完美了。,2019-02-23,t***4,0.9810389599035739
160,2021-06-23 16:47:29,629371833,四姑娘山海拔有点高，想要来玩的可以选择春夏秋三季。景色应该是很美的。另外，这次跟团的导游杨丹丹大**年轻有幽默活力，而且心细有亲和力，3天的行程把我们照顾的很好。旅行社要给丹丹导加奖金哦～,2019-02-27,s***2,0.9999999943578273
159,2021-06-23 16:47:27,629371833,这个16人团的第一印象很好，让人晚上忍不住就好评了。接机的司机超级nice，帮我们搬行李，一口流利的普通话完全区别于四川家乡话。把我们送到酒店后，我们想去吃火锅还给我们说了最近的商场在哪里，小吃街在哪里，贴心贴心贴心呢，好评稳了。,2019-03-05,h***4,0.9999930891072523
158,2021-06-23 16:47:25,629371833,四姑娘山景色太美了，值得一去。三月份去还是要带点厚衣服，中午出太阳，早晚温差差异有点大。带我们的杨导特别贴心，一路上把我们安排得很好，玩得很开心，真的要感谢她！,2019-03-12,l***7,0.9999985803553736
435,2021-06-24 09:15:14,933834933,行程安排很满，各种小交通工具，餐饮也还OK，一整天挺充实。,2019-04-18,x***0,0.9869956654996324
434,2021-06-24 09:15:12,933834933,这次都江堰-青城山一日游非常好，一早专车接到大巴上车点，准时发车，然后由导游小熊介绍一天的行程及时间点。全天玩下来，除了在车上的时间，其他基本都在景区游玩，小熊也全程给大家精心讲解，让我对都江堰从一无所知到叹为观止。如果没有导游小熊，完全不会对都江堰和青城山有这么深入的了解。全程没有推销，只有小熊的良心推荐～点赞！,2019-04-21,p***0,0.9999954355400548
154,2021-06-23 16:45:14,1678318095,本次黄龙旅游景点线路安排的还是非常合理．景点很美．藏家也非常的热情．途中的风景也非常迷人．本次旅行我们的大巴司机师傅开车相当的稳．坐他的车非常的安心．导游小张非常不错．全程耐心讲解．陪同．总之这次出游非常开心．,2019-04-25,c***3,0.9995218290836657
153,2021-06-23 16:45:10,1678318095,很满意的一次旅行，孩子都玩美了，服务态度超好，性价比很高 ，有需要的推荐哦,2019-04-27,p***8,0.9999325934229709
157,2021-06-23 16:47:23,629371833,玩得非常愉快,2019-04-29,r***2,0.6759988543862566
433,2021-06-24 09:15:10,933834933,玩得非常愉快,2019-04-29,爱***多,0.6759988543862566
827,2021-06-24 10:34:34,590739693,这次跟团游 特别开心，多谢导游阿伟哥细心的讲解，我们在休闲旅游之余还能了解很多知识，五星好评,2019-05-01,d***5,0.9999541724003141
828,2021-06-24 10:35:04,590739693,ོོོ首先要谢谢我们可爱又贴心的彭导几天里这么辛苦的带着我们一行人开心又兴奋的游玩满满几天，耐心的讲解！在这里给小彭老师点个赞_还有负责我们行程的司机师傅辛苦了！特别感谢您们让我们又这样一个难忘的跟团游！太嗨了，啦 啦 啦！,2019-05-01,n***4,0.9999997985850692
103,2021-06-23 16:24:29,590739693,感谢刘导的细心聪慧的安排省了很多时间很多事情 完美避开最拥挤的时间 景色很美 大巴车很舒适 行程安排非常合理 完美五星,2019-05-01,y***7,0.9999998837833424
106,2021-06-23 16:24:55,590739693,非常满意，导游阿露服务非常好，讲解详细，让我们体验了一次很快乐的旅程！,2019-05-01,l***4,0.9999387261020706
109,2021-06-23 16:25:02,590739693,五一黄金周游客较多，排队时间较长，导游在综合大家的意愿后，尽力协调，让大家按质按量完成了行程，而且食宿都安排得当～全程最大的惊喜是小方导游的讲解！小方导游深入浅出的讲解，让整个旅程收获满满，不同寻常，强烈推荐大家体验一下！,2019-05-01,r***7,0.9997761807635659
110,2021-06-23 16:25:04,590739693,体验很棒，值得一去，最好早早出发，推荐！,2019-05-01,w***5,0.9954784044411389
104,2021-06-23 16:24:31,590739693,"全程不用自己操心，跟着导游走就行，所有都安排的特别周到，重点是导游素质好，对大家热情，玩的很开心！以后会推荐朋友也选择你们的哦

",2019-05-02,e***8,0.9995628335897624
105,2021-06-23 16:24:33,590739693,路线安排的很好，一路玩的很愉快，方便多了，很有特色，首选推荐推荐。,2019-05-02,s***8,0.999982186888118
108,2021-06-23 16:24:59,590739693,感谢刘导两天一夜的安排，安排很周到，景色很美哦，刘导人很好，讲的很详细，很圆满的两天一夜，毕棚沟景色超级美。,2019-05-02,o***6,0.9999980806974489
101,2021-06-23 16:24:22,590739693,"一场说走就走的旅行，一群人与人最淳朴的交流，拓宽了自己的视野，非常开心，非常满意。

",2019-05-03,w***6,0.9997013524564399
102,2021-06-23 16:24:24,590739693,第一次跟团游，感觉很好!小林导游耐心的讲解大家都很满意，他的工作态度我们都很认可!希望下次再见到林导哟!行程路线景色也刚刚好…真的不虚此行。,2019-05-03,e***5,0.9999954786561825
107,2021-06-23 16:24:57,590739693,"出去玩一圈，神清气爽，烦恼一下都跑掉了！适当的旅游就可以释放自己！有时间一定要经常出去走走

",2019-05-03,v***8,0.7373913979205599
98,2021-06-23 16:24:16,590739693,"两天的行程安排得很充实，有机会真的需要多体验一下自然风光，空气清新，景色优美。

",2019-05-04,s***0,0.999668469899804
99,2021-06-23 16:24:18,590739693,"这次旅行很满意，景点风景太棒期待下次再来，导游事先对目的地进行详细说明，行程明确。
",2019-05-04,l***7,0.9831423321745528
100,2021-06-23 16:24:20,590739693,"司机师傅开车很稳，很守时，这次旅行很满意，下次有机会还来！

",2019-05-04,m***5,0.950365811396657
62,2021-06-23 16:21:38,590739693,很满意的一次旅行，风景很美，司机师傅开车也很稳当，一路上都没有晕车，很不错，导游也尽心尽责的帮我们安排行程，十分满意~,2019-05-05,t***2,0.9613908652782068
95,2021-06-23 16:23:49,590739693,"很满意这次行程 导游人很好 安排的很到位 旅行十分充实 没有白来一趟

",2019-05-05,b***0,0.9862565534784672
97,2021-06-23 16:24:14,590739693,"此次旅行特别满意，导游人美心善，整个环节做得很体贴，这里的风景也特别美，这次来得比较值得。

",2019-05-05,c***0,0.9999788599558153
93,2021-06-23 16:23:45,590739693,"很开心的一次旅行，尚导安排的很好很合理，而且也很热心，风景也美到**，推荐大家来哟。

",2019-05-06,s***2,0.9998044389300548
94,2021-06-23 16:23:47,590739693,"整个行程还算满意，沿途风景不错导游也是服务很到位的。值得推荐。

",2019-05-06,y***3,0.9997142471938136
96,2021-06-23 16:23:51,590739693,"导游态度非常好，这个很满意，景色很好安排的也很到位，非常开心的一次旅行。

",2019-05-06,j***3,0.9994678083926649
90,2021-06-23 16:23:39,590739693,"导游一路非常的尽职尽责，行程安排的也非常的合理，很愉快的一次出行，期待下次出行。

",2019-05-07,n***9,0.8063660448938802
91,2021-06-23 16:23:41,590739693,景色不错，整个行程都很满意，导游给我们带来了很多欢乐，第一次遇到这么细致的 导游，感谢。,2019-05-07,h***3,0.9975862133109085
92,2021-06-23 16:23:43,590739693,"行程安排合理，服务态度很好，风景不错，是选择旅游的好地方。

",2019-05-07,c***1,0.9523022797122622
65,2021-06-23 16:21:44,590739693,风景很好，拍照很好看，夏天是很美好的季节，暖暖的风吹着很舒服，司机师傅和导游都很敬业负责，一路上气氛很好，玩的很开心~ 给十分！,2019-05-08,g***9,0.9999711484003251
88,2021-06-23 16:23:34,590739693,"行程安排的非常合理，导游也特别专业细心，风景优美，令人心旷神怡，一次非常满意的出行。
",2019-05-08,f***5,0.9996273311936079
89,2021-06-23 16:23:36,590739693,"这次旅行很满意，导游很细心到位，安排很合理，讲解很清晰，并且能细心的帮助我们解决问题，脾气好，态度好。

",2019-05-08,b***8,0.9999985104337025
85,2021-06-23 16:23:07,590739693,"这个两日游线路安排得很合理，跟团玩，自己也不用操心，很满意。景色很美，空气也不错，五月份选择来这里，气温刚刚，很开心的一次旅途。
",2019-05-09,g***4,0.9999774323102848
86,2021-06-23 16:23:09,590739693,"玩的很开心，行程安排的很好，景点都很美，导游讲解的也很细心，满意。

",2019-05-09,f***1,0.9999846582736334
87,2021-06-23 16:23:32,590739693,"很开心的游玩，都是之前一直想去的，行程安排的也很合理，非常满意
",2019-05-09,o***7,0.8966214129952192
431,2021-06-24 09:15:06,933834933,行程时间安排很好，一点也不赶，早上这个时间出发也挺好的。罗导人很好，很有耐心，也很热情，感谢！,2019-05-09,v***0,0.9981445232555166
432,2021-06-24 09:15:08,933834933,"小吴是一位出色的导游,语言流畅,景物介绍得清楚。以后有机会还希望加入她的团队！",2019-05-09,海***,0.9999006101019653
80,2021-06-23 16:22:57,590739693,"整个行程安排的很紧凑，游览效果很好，天气很给力，导游小姑娘讲解很不错，讲解很到位，风趣幽默！

",2019-05-10,n***3,0.9999910839952951
