id,create_date,product_id,content,trip_start_date,user_name
234,2021-06-23 17:03:13,2127104418,很不错的一次旅行，值得拥有！,2016-09-01,d***0
235,2021-06-23 17:03:15,2770153335,很不错，唯一的遗憾是去的时候在下雨。,2016-09-01,d***0
344,2021-06-24 08:47:24,4219314304,嗯，强哥人很好。,2016-09-11,n***3
347,2021-06-24 08:47:53,4219314304,导游说藏家土火锅特难吃，导游自己都不吃，没去。看晚会需要交200块钱一个人，行程中安排的晚会建议不看，导游形容起来免费的晚会就是个坑。不交钱，脸直接拉下来，还说耍个锤子耍。不交钱就是不尊重他，直接喊我们下车退钱，跟团600块钱根本就不够门票，住宿，车费。但旅行社做不出来就不要做，也不要承诺。差评！第三天购物，乳胶店，药店，特产店完全理解。,2016-09-11,k***1
346,2021-06-24 08:47:50,4219314304,要预定的一定要看清楚条款，要加钱的，还有强制交钱走进藏家东西又不好吃，最后一天全部是购物强制要求购物，跟团食物就不用说了,2016-09-12,m***4
345,2021-06-24 08:47:48,4219314304,玩得非常愉快,2016-09-15,x***3
336,2021-06-24 08:47:07,4219314304,超级次 不要再参加去哪儿网的各种团 朋友参加的途牛网 非常好 上当了 以后都不会在去哪网报团了,2016-09-17,l***9
343,2021-06-24 08:47:22,4219314304,行程安排妥当！导游服务态度也不错、就吃与不住没法来形容它！简直不是人吃的菜！,2016-09-19,l***4
342,2021-06-24 08:47:20,4219314304,玩得非常愉快,2016-09-20,姚***沧
340,2021-06-24 08:47:16,4219314304,总体感觉还行，就是累！阿朵也还负责！唯一感觉不好就是吃的不太好！住宿一般！司机开车技术很好！不过，九寨黄龙的风景也抵消这些不好的地方了！下次去换个季节再去！,2016-09-22,k***7
334,2021-06-24 08:46:41,4219314304,时间安排欠妥，早上太早晚上太晚。,2016-09-23,q***户
341,2021-06-24 08:47:18,4219314304,马导游服务很负责任，也没有强制购物，去哪儿网预订很便宜,2016-09-23,d***4
339,2021-06-24 08:47:14,4219314304,总结一下，景很美，旅途很累。并非明码标价，定了后才被告知88年后的需要补交100，网站上并没有注明这一点，算是一坑；上车后，导游循循诱导，告诉你升级原本赠送的晚餐和晚会，又要每人补交150，算是二坑；第三天全是购物，一共四处，在丝绸那一家，没人买，导游显得很不爽，告诫下一处特产，大家要带东西，他会在门口守着看单子，言语中不明说的强迫购物的意思；吃的东西我就不说了，能把菜弄的那么难吃也是种本事；在我看来，不是明码标价的就是强盗欺骗，网页上说的那么好，实际并非如此，大家以后还是尽量定纯玩团，或选自驾吧，跟团行程太赶，各种不自由……,2016-09-24,d***2
338,2021-06-24 08:47:12,4219314304,首先景色非常美，導演籠偉非常負責，熱情又耐心，很愉快的一次旅行(●°u°●)​ 」,2016-09-25,q***g
330,2021-06-24 08:46:32,4219314304,玩得非常愉快,2016-09-29,调***苏
332,2021-06-24 08:46:36,4219314304,九寨沟黄龙三日游总体来说是一次很成功的旅游。由于我们是学生党，预定之前货比n家，最后还是选择了国旅，旅途中，除了餐饮住宿有待提高，其它的都挺好的，尤其我们的导游曾哥，大不了我们几岁，一直特别热情与耐心，时不时散发着幽默，一路上没有出现任何强制性消费，这点很让人一车人欣慰，原本担忧的事情消失了，曾导也并没有说我们没有消费而给冷脸看，这一点，值得我们大家去赞扬。一个好的行程与好的导游是人们愉快出行的必要，总之国旅还是棒棒哒，很开心我们只赶了半高峰，人也不是很多，景也观的很美，一车厢的90后相处的也都特别和谐，舒服。不错，无憾的一次出游。,2016-09-29,s***3
337,2021-06-24 08:47:09,4219314304,玩得非常愉快,2016-09-29,q***4
335,2021-06-24 08:47:05,4219314304,玩得非常愉快,2016-09-30,l***3
331,2021-06-24 08:46:34,4219314304,风景是一级棒的，一定要来一次九寨，黄龙觉得去不去都无所谓，还有就是提醒大家一件事，上黄龙之前会有人来宣传买氧水，说上了黄龙海拔很高可能会出现高原反应，真的不用买，一百块钱一带，坑死人，又难喝，其实只要是一般的朋友上去都没有什么问题，还有一项是自费的藏家晚会说什么有很多吃的一个人150，其实根本没什么好玩，篝火是假的，吃的也没多少，表演就是几个人唱歌歌跳个舞，没有必要去，餐饮超级差，最好自备好吃的东西，晚上很冷，被好大外套，最后一天会有很多购物点虽然不是强买，克制好自己，最后的最后，不要在国庆黄金州来了，除了人还是人。,2016-10-02,楚***梦
333,2021-06-24 08:46:39,4219314304,太累了 每天都五点起床 但谁让赶上十一黄金周呢 住宿条件不好 吃得也不好 最后一天本来能很早回成都 结果很一站消费都走走停停 很浪费时间 到市区都已经晚上十一点多了 很累 但好在逛景点的时间很充足 不是很赶 而且导游人很好 司机开车水平也很好 所以总体还算不错 感恩~,2016-10-02,x***2
329,2021-06-24 08:46:28,4219314304,玩得非常愉快,2016-10-03,c***1
326,2021-06-24 08:46:02,4219314304,玩得非常愉快,2016-10-05,m***6
328,2021-06-24 08:46:26,4219314304,建议自驾游！跟团不行，花钱买罪受！,2016-10-05,爱***师
327,2021-06-24 08:46:24,4219314304,美丽的九寨沟处处是美景，可惜住宿太差，,2016-10-06,x***1
319,2021-06-24 08:45:47,4219314304,景色是不错的。但是有额外收费，可以坚持到底不参加，但如果没参加，导游绝对会冷落你，甚至你没上车都不管你。这样的忽悠团我是再也不想跟了。这个年轻带胡子的导游对年轻的女孩子动手动脚，出来一趟不想麻烦，不然我们会**。,2016-10-13,j***6
324,2021-06-24 08:45:57,4219314304,预定的时候看简介存在隐形消费情况，九零后都要多加100元，隐形消费二导游说加150元吃自助土火锅，其实大可不必，随手一搜美团同样的唱功跳舞土火锅自助才六十多块钱在附近，导游就是让大家同情他就说没工资就拿点提成，买东西的时候就守到你，还好没强买导游也算OK整体来说，旅程是愉快的。 另外师傅开车真的是很稳安全送到，三天行程辛苦了。   旅行社真的要诚实点别等人下单才叫人家补钱，坑,2016-10-13,h***y
325,2021-06-24 08:45:59,4219314304,非常差。第一，强迫消费，不消费就说各种难听的话。第二，改变合同，强行让客人拆开住3人间。第三，说好的无购物但是购物5次。第四，吃的住的都很差。很怀疑全好评哪来的，去哪儿网该好好管管了,2016-10-20,a***1
323,2021-06-24 08:45:55,4219314304,行程安排非常紧凑，毕竟只有三天，起早贪黑的，小卓玛导游人很好，服务到位，住宿就相对差一些，酒店餐饮就不敢恭维了，不过也可以理解，高原地区寸土寸金，开车师傅技术没得说，在山路上游刃有余，总之非常棒的一次旅游，秋天最美的九寨值得大家去看看,2016-10-22,唯***
321,2021-06-24 08:45:51,4219314304,总体来说还是不错的，被九寨沟美到了，黄龙感觉一般。,2016-10-27,y***1
322,2021-06-24 08:45:53,4219314304,这次总的还是可以的。特别是我们的林导非常负责任，非常不错。这3天在他的带领下玩的还是不错的。唯一的不足就是团餐真的非常差，而且人数不足10人就没得吃，住宿是我住的这么多酒店最差的。真的是一分钱一分货。没有空调，没有吹风机，水只是温的，不是特别热。,2016-10-27,l***6
320,2021-06-24 08:45:49,4219314304,这次成都之旅玩得挺开心的、最好我们是第一批下车的、远远望去车上好多叔叔阿姨的眼神里都流露出不舍、想说离别又没有那么熟、最后只有挥手道别咯……我想这瞬间我会一直都记得、大概这就是旅行的意义！,2016-11-04,u***9
318,2021-06-24 08:45:45,4219314304,各位向往九寨黄龙的朋友们，看到附图的那刻美景都成狗屁了吧！我这辈子第一次带年迈父母出来旅游，难道涂你们旅行团扔的猪食吗！！！自从**二台曝光九寨黄龙当地旅游乱象，当地旅游商集体提价，从500多提到近1000！在我报团前自以为这一涨价应该属于回归合理定价，应该不用被逼购物或者变相购物。事实证明九寨黄龙短线团已无良心可言！从成都出发，对于三天行程紧凑早起赶路，我们已有心理准备，但所提供的餐标只能用猪食来形容，网站宣传的准四星酒店或同档次酒店都是狗屁！彻底击破了我对旅行团服务的认识底线，大巴车就把40几个人拉到离沟口半个小时车程外的村子里，住的是本地自建楼，旅馆连名字都没有！没有前台没有保洁没有看门的保安，洗澡水小的跟猴子撒尿一样都没人能找！结果我们一行都没有洗澡！九寨黄龙在1984年就开始开发，我就不相信旅游业基础会如此的差！或许就是这里的人已经贪得无厌到了极致！美丽的九寨竟然会养育这样一帮没道德没良知的贪婪团伙。再说回所谓的导游服务，导游也直说了，因为导游没有赚我们一分钱，整个线路的购物点已经全部停掉，怕被客户投诉。言下意思就是导游也没什么好介绍的，因为以前的介绍口径都是围绕购物点，**家访等赚钱项目，现在不能做了也没啥说了。没错，导游全程真没啥话说，我走过很多藏区，见过很多藏族朋友，从没见过如此不热情的**，把藏族的脸都丢光了。我就说简单几个事，车上绝大多数人没上过高原，行程第一天就是黄龙，所有人早上4点起床汇合从成都400多海拔噌上黄龙3500，作为导游是必须有义务去把游玩黄龙的注意事项说清楚，结果一车人大部分出现高反，在去九寨路上都吐了好几个！其实我知道他们肯定会高反，因为都是饿着肚子，快步上山下山的过程。我有高原经验，所以随身带有充足的能量棒，但最后都不够分给人去补充能量。请问早上9点吃的那点东西能撑一天吗！？车上有妈妈带个小孩做后面，几次求助导游都是冷言回应或者不耐烦的甩几句，报团前我们已经知道60岁以上或者学生有优惠门票，网站上明明写着由导游亲自退回现金，但是没有退！！！我们回到家再找导游退钱还是一推再推！截止发评论，我们都没有收到门票优惠的退款，且已保留聊天记录和通话记录，我们会在适当时候追究法律责任的。以上经历仅供想参团的朋友参考。,2016-11-13,l***n
317,2021-06-24 08:45:43,4219314304,行程安排非常好  高导非常热情贴心 玩的很开心 九寨沟非常美 藏家土火锅肉吃不停 体验藏家风情每人150也是很划算 ,2017-02-02,陈***美
316,2021-06-24 08:45:20,4219314304,九寨沟真的很美 现在是淡季 团的也比较便宜了  住的比想的好多了  陈导人很好 至少是我迄今为止遇到最好的导游 最后一餐给大家加了餐 《鸭子肉》 三天的旅途陪伴着我们31团  旅行安排的也很合理 第一天送了大家当地苹果吃 三天来没有加一分钱  有一些特产地方还是自己自掏腰包 自愿购买的 四川旅游比云南旅游更正规化 没有来过的朋友可以考虑 我们是货比了几家旅行社订的下来  长途跋涉 司机师傅技术很是精湛  重要的事情说三遍 没有强制消费 没有强制消费 没有强制消费！大家不用担心的  我们也很担心让我们消费什么  可是真的没有  本来想买的 就是囊中羞涩 以后有机会吧 有的时候就是这样  游客不是傻子会感恩当地导游 四川和云南团 玩的都是少数民族 都是有一定消费的地方去  对待完全不一样  可能是云南真的路费贵吧  但是我还是喜欢四川给我的感觉 云南就是那种不想再去的旅游地方 而四川是我一年都想来一次，途中有团友被一家超市坑上了  还是陈导去解决的 相信谁碰上我们陈导都会很感激这样的导游 自由 敬业 幽默 陈导加油,2017-02-06,佩***普
315,2021-06-24 08:45:18,4219314304,何导带大家玩的很开心，比想象中的更好，景色也美丽,2017-02-07,v***9
314,2021-06-24 08:45:14,4219314304,给父亲报的团！我们是2月11日出发6号家庭，导游小王及司机师傅很给力。司机大哥提前一天晚上给我们打的电话安排乘大巴事宜，然后短信告知，第二天早上提前半小时还帮忙叫起床，真的很细心！ 导游小王一路上辛苦为大家安排各种讲解，可以看得出来知识面很渊博，做事情也很细心！十分感谢去哪网可以提供这么好的团队，下次自己去一定还报这个团！,2017-02-11,撒***哇
312,2021-06-24 08:45:06,4219314304,"导游确实没有要**物，一路上灌输银饰作用奇大，到了羌寨讲解也有声有色，说银饰999.9纯度，可交费后没有**，说给寄来，也没有任何消息，也没有任何权威证书，只有一张片子，看看网上反映，知道没有可信度，还是不要*了……

     您好，我是一名普通百姓，参加了旅行社的九寨草原四日游，虽然旅途辛苦，一路美景确实让人心醉。
回程时导游把我们带到茂县中国古羌城，然后又把所有游客交给古羌城的一个导购阿妹，阿妹给我们介绍古羌城是地震后**修建，刚对游客*放不久，花儿纳吉银饰是**保护品牌，银饰工艺获得国家什么什么奖项，所有银饰含量999，不但做工精细，还能刮痧、吸出体内毒素祛风除湿、能净化水质、银子煮水喝不得结石、银碗能保鲜杀菌存放牛奶一周也不会坏等等；听导购阿妹把银子功效说的这么神奇，又是**保护品牌，故我毫不迟疑花了1998元*了一只银碗一个银勺。 

     回家后，咨询工商、食药监督管理部门相关人员，他们说这些银饰没有合格证及成分检测数据，保健作用没有专业机构认定，不宜用来煮水喝及做为进食餐具，以免出现不良后果；后我亲自用银碗与普通瓷碗来保存牛奶比较，银碗的牛奶变质更快！
 
     本着对导游和当地民族的信任购*消费，却受到了欺骗。拨打*后热线请求退货退款遭到强烈拒绝！请求**领导，帮帮我们这些普通百姓**，退款退货。为了不让更多人受骗，希望**的父母官禁止景区购物点对商品进行虚假宣传保健功能的行为，能完善一个景点购物退货换货机制！让国人都能旅途愉快、购物放心、让四川美景美德声名远播！

     我们全家人在这给王书记鞠躬了！给**父母官致以深深的感激之情！

来源：**网《地方领导留言板》
[官方回复]回复单位：茂县旅游市场综合执法局 2016-08-17 18:03
网友：
    您好！您反映的问题，经茂县旅游市场综合执法局协调，已退货退款。
    非常感谢您对四川省和阿坝州旅游业的关心和支持，我们将责成有关部门加大对旅游购物市场的监管力度。如对处理意见有异议,请您直接向茂县旅游市场综合执法局（电话：0837-7420312）或阿坝州旅游投诉直通车（http://www.abzta.gov.cn/abqzzzzlytsztc/）投诉。",2017-02-14,f***去
313,2021-06-24 08:45:08,4219314304,玩得非常愉快,2017-02-16,b***1
311,2021-06-24 08:45:04,4219314304,冲锋衣很实用要带。一次性雨衣鞋套也可以带。要带干粮，去九寨沟中午是不提供午餐的。,2017-04-13,z***h
310,2021-06-24 08:45:02,683161885,出去玩参加过很多次团了，光九寨沟这已经第二次，不得不说，这个价格是我参加的最好的团，首先住宿没得说，在九寨沟那种环境下洲际天堂已经提供了最好的环境，里面还设置了很多游乐项目及温泉等。吃方面简直是比上次来提高了8个等级，上次可能吃的是猪食，这次的伙食非常满意，以及导游，导游的专业性不用说，从头到尾的详细介绍和周全的安排，去每个地方都没有时间感觉紧，安排时间玩的很轻松和自己去差不多，又不用操心。购物是有的，但是导游完全不强制，还推荐物美价廉的，不让我们买最贵的说效果一样。以及这个团中碰见的团友们也很棒，是一次非常好的体验。,2017-05-07,西***酱
309,2021-06-24 08:44:39,683161885,第一次报团旅游，总体感觉还不错空气清新还看到了雪花坐车有点累住的地方环境挺好的特别是洲际酒店的房间特别好王勇导游服务挺好来的季节不对很多风景都没看到……,2017-05-15,o***0
308,2021-06-24 08:44:37,1719456371,小巴导游超级好！旅途特别愉快！bengxiakalaka,2017-05-24,x***7
306,2021-06-24 08:44:33,683161885,走过古丝绸之路，吃过羌藏美食，看过美丽的“海子”，感受过高原反应，完满了！,2017-05-30,h***7
307,2021-06-24 08:44:35,1719456371,三天游玩行程安排很紧凑，景点很美，导游很热情贴心，讲解很详细，司机开车稳当，住的也还可以，新乡最深的是在藏家体验藏家生活，藏家人热情好客，烤全羊酥油茶青稞酒应有尽有，一次不错的旅行～,2017-05-30,l***0
305,2021-06-24 08:44:31,1719456371,藏王传奇好哦，大家报名哦，意想不到的惊喜,2017-06-04,l***4
304,2021-06-24 08:44:29,1719456371,这次九寨沟黄龙之旅非常棒，无论是吃住行都是棒棒哒，同样康康导游也是人美心善。我给五星好评强烈推荐,2017-06-05,s***9
302,2021-06-24 08:44:25,1719456371,这个行程不错、吃的很特色丰富，只是我吃不太习惯，入住的藏王行宫也很有特色，就是行程比较紧凑，回去得好好休整一下，导游卓玛特别直爽，讲解服务都很贴心，五星好评。,2017-06-06,j***1
303,2021-06-24 08:44:27,1719456371,黄龙五彩池，真的挺好看的，晚上的藏式火锅是我吃过的团餐最好吃的，住的酒店床也很好，九寨沟的水真是美不胜收，晚上导游推荐的千古情表演很值得，演出效果很好。司机师傅也很辛苦，给个好评,2017-06-06,v***0
301,2021-06-24 08:44:23,683161885,这是我参加过的最好旅行团，吃住玩都很完美，导游很有才华，参观美景并收获了知识和感动。谢谢！,2017-06-07,w***j
299,2021-06-24 08:43:58,866245936,我们是12号出行，11号家庭客人，导游黄婷讲解细致，司机师傅开车技术娴熟，安全平稳，景色优美，餐饮住宿非常满意，下次有机会再来报团,2017-06-12,六***醒
300,2021-06-24 08:44:20,866245936,玩得非常愉快,2017-06-12,风***5
298,2021-06-24 08:43:56,866245936,总体还是很不错的，网上团购的价格低，但性价比高。导游也特别实诚热情，一路上都在操心。这次上若尔盖，高反严重，还好有王导和随行的伙伴们照顾。特别提醒要去的身体不怎么好的朋友，一定要预防高反，多带衣服，真的太冷了。,2017-06-13,b***9
297,2021-06-24 08:43:54,683161885,团餐比较满意，很合胃口，导游服务很周到，包接送，住的宾馆环境很好，九寨沟和黄龙的景色确实很美，四天的旅途很开心,2017-06-16,w***r
296,2021-06-24 08:43:52,1719456371,三天的行程比较累，但是比较开心的。由于茂县的原因，走的是东线，所以在车上时间很长。不过导游杨秀很热情，服务很周到。司机熊师傅开车也很平稳。九寨沟风景的确很美，不过到后来就视觉审美疲劳了。难忘的是藏家烤全羊。。。。,2017-06-26,e***4
218,2021-06-23 16:52:15,629371833,碰到过最走心的旅行团，不管是客服还是司机师傅还是一起玩儿的小伙伴。一路上其实很担忧随着海拔升高会有高反症状，司机师傅了我们很大的帮助和鼓励，团队中一有人不适都会互相药品支持~这个时候真心觉得人与人之间其实没这么复杂，你如何真诚待人，别人就如何真诚待你。,2017-06-30,j***u
293,2021-06-24 08:43:46,866245936,真的超级超级超级值，之前在飞猪上看的都很贵，去哪儿上这个很便宜，而且风景很美，导游很好，吃的住的都特别棒，强烈推荐,2017-07-07,i***5
295,2021-06-24 08:43:50,866245936,这个价格值了不错吃得不错，住的也好。,2017-07-07,i***2
294,2021-06-24 08:43:48,1719456371,带着满满的期待，走上了九寨沟之旅，第一天的黄龙景区多多少少还存在些遗憾，因为下雨了，全程只顾低头赶路，然后匆匆看一眼五彩池，但是第二天的九寨沟却是美的让我惊讶，那天我词穷了，一路上都是“哇，好漂亮！哇，好美啊！”因为任何词藻都不足以诠释她的美，也拍不出她的美，只有身临其境，才能真真切切的看的到，感受的到。不过我更期待秋天多彩的九寨沟，有期待才有下一次[呲牙]。下次还会选择这个藏王传奇的行程，吃的好，住的好，还玩的开心。谢谢贴心的龙荣导游，全程服务贴心，从你的解说中学习，了解关于羌族，藏族，阿坝州的历史知识，跟着你长知识啦！好评！,2017-07-11,q***6
292,2021-06-24 08:43:44,866245936,我们是11号家庭13号从成都出发四天三晚九寨沟黄龙之行。领队的导游宋导人美歌甜长得帅。行程安排合理，很轻松也不累不赶。九寨沟风景真的是值得去绝对对得起门票价格。不愧是人间仙境，总之这个行程很开心不枉此行。,2017-07-13,f***o
291,2021-06-24 08:43:41,866245936,玩得非常愉快,2017-07-16,m***5
290,2021-06-24 08:43:39,1719456371,总体来说，不错，各项安排都比较合理,2017-07-18,中***z
217,2021-06-23 16:51:53,297745130,很不错的套餐，真正的无购物团，团餐也不错。导游小莫的服务很好，热心周到，孩子玩的很开心。,2017-07-31,p***4
289,2021-06-24 08:43:17,866245936,王丽姐导游性格爽朗，大方。行程安排很好，没有传说中那么忙那么紧凑，那么累。吃住方面的话华龙宾馆稍次，后面的酒店好一些，很漂亮很舒适。其实很划算很高兴的一次行程。藏族银饰醉的我心～回去会试试藏族刮痧方法，吃吃天麻。,2017-07-31,d***8
288,2021-06-24 08:43:15,683161885,我們是8月4日出团的1号家庭，此团品质高，住宿全是五星級酒店，团餐食品新鲜、美味可口，份量十足，林导专业素质高，热情领团，服务一流。师傅驾驶技术娴熟。非常滿意！,2017-08-04,v***l
216,2021-06-23 16:51:49,297745130,全家都对这次出行十分满意！首先说下导游小张，很负责丶很耐心丶做事细致的一个姑娘，大热天跑来跑去，虽然是她的工作，但她很用心。再说说这次旅行，一家三口，选在了周五出行，避开人多。忘了说最重要的一句话了，确确实实是没有旅行者最怕的购物介绍，全程都没有购物之类的暗示，这点是很满意的。纯玩和体力好的朋友可以选择他们，错开节假日，选择气候凉爽的时候去，就更加完美了。,2017-08-23,t***0
215,2021-06-23 16:51:47,297745130,峨眉山是四川的著名风景区，所以到成都第一站就是来这。峨眉山景区门票185元，还有观光车等等，自己去好象太贵，还是跟团游便宜很多，旅行社服务很好，导游讲解很详细，感觉关于佛教学到了不少哦。五星好评。,2017-08-24,h***2
207,2021-06-23 16:50:50,1966296657,出来旅游遇到徐导真的很好，每次细心给大家讲解。不像有的旅游团一个旅行换两三个导游，徐导真心的谢谢你，这次旅行很满意。,2017-09-02,w***3
214,2021-06-23 16:51:45,1966296657,因九寨沟景区因地震暂时关闭无法前往，于是精挑细选了这个峨眉山乐山二日游，在姜导全程细致讲解和耐心陪同下，行程总体感觉非常好！两日游可以覆盖峨眉山和金顶，运动量适中，姜导对时间的安排也很合理。峨眉山景区，美，但仅用山水如画形容是不够的，金顶缆车搭乘前后的阴天小雨和艳阳高照，几分钟之间领略穿越之感，绝对值得拥有，此外，还有可欲不可求的佛光，神出鬼没的野猴，见与不见同样乐趣无穷！,2017-09-02,h***2
209,2021-06-23 16:51:14,1966296657,出发之前，一直在咨询客服各种问题，非常感谢客服，耐心的回答我的任何问题.总之很满意，如果再去玩，我还选择你们家。,2017-09-03,g***5
202,2021-06-23 16:50:19,1966296657,"下了订单以后，客服很及时跟我们沟通，对于我们这样的外地人能够从衣食住行各个方面考虑，很是感谢其次，导游在下单以后第一时间跟我们联系，第二天我们几个人也玩的很好，董**讲解到位，帮我们照相,满分满分！！",2017-09-04,r***2
213,2021-06-23 16:51:43,1966296657,本次行程感觉挺好，团员跟导游小叶都人很好，整个行程没有进任何购物店，而且运气很好一上山就遇到了好几只猴子而且上了金顶还看见云海据说前一天还是大雨天，导游也很热情很勤快点赞住的酒店感觉都挺好的，下次九寨沟开放后再来到时再选这家旅行社哈～,2017-09-04,x***0
212,2021-06-23 16:51:41,1966296657,很好，玩的非常开心！峨眉山上山路上的腊肉香肠很好吃噢，10块钱一根，不要错过,2017-09-05,j***7
211,2021-06-23 16:51:39,297745130,我们是2号家庭，小黎导游带的团。整个行程安排的很好，错了高峰，不会太赶，小黎导游很细心，还在回程的路上给我们讲了很多在成都游玩的建议。峨眉山很漂亮，水非常清澈，山重叠着山，树重叠着树，，没到猴区也近距离看到了猴子，非常开心。团餐还不错，一定要拿羽绒服，山顶大概7度到10度左右。没拿的可以租大衣，30一件。,2017-09-09,d***6
210,2021-06-23 16:51:17,297745130,整个行程还是比较舒适的，不赶。今天我主要评价一下导游小刘，小伙子非常热情，而且也很心细，对团里的每个人都非常照顾，这是我这么多年旅游碰到的最好的一位导游。,2017-09-11,f***9
199,2021-06-23 16:50:13,1966296657,峨眉山必去景点：生态猴区、金顶、万年寺、清音阁-一线天，不虚此行，万年寺，峨眉山是四大佛教名山，普贤菩萨在此驻足，而万年寺就是普贤道场。大佛太壮阔了，非常满意！我们旅行社确实是高级、专业的典范。值得推荐,2017-09-12,p***4
203,2021-06-23 16:50:21,297745130,两位导游都非常认真负责，讲解亲切，态度和蔼，一路陪伴，服务周到，老人家非常满意！,2017-09-12,x***0
208,2021-06-23 16:51:12,297745130,出行的时候看天气预报都是雨天，但只要我们在游玩景点的时候天气就转好了，一上车就下雨了，而且也遇到了猴群，导游态度还是不错的，讲解也很到位，但只要心里明白他们是出来挣钱的就好，两天还是挺开心的，留下了难忘的回忆~,2017-09-14,k***3
201,2021-06-23 16:50:17,1966296657,很不错的跟团游，真正无购物没进任何购物店。导游小靳工作认真负责，细心周到，每到一处的景点讲解、安全提示、注意事项都讲到位。司机师傅也很辛苦，又开车又搬运行李。峨眉山金顶很漂亮！乐山大佛很震撼！还品尝了跷脚牛肉，半山上的住宿也算不错的！满意！,2017-09-21,j***1
206,2021-06-23 16:50:48,629371833,非常适合周末来旅游度假，这个路线安排的不辛苦，很轻松，导游安排的时间很充足，可以静下心慢慢玩，慢慢拍照，没有购物，真的没有购物，自费就一个晚会， 也没强制我们，导游纳姆真的很不错，把我们安排的紧紧有条，住宿的地方能保证干净卫生。这次选择还是挺不错的，很满意的一次旅行。,2017-10-08,e***c
205,2021-06-23 16:50:46,629371833,两天纯玩的行程，成都出发，顺利到达。景色很美，心情很好，靠谱的旅行社。,2017-10-09,K***m
204,2021-06-23 16:50:44,629371833,纯玩行程，也不是很累，幸运，没有高反，准备的药没派上用场。导游和司机都很好。四川旅游做的很好哦。,2017-10-10,M***3
200,2021-06-23 16:50:15,629371833,很不错的一次旅行，四姑娘山的景色很原始，其实比那些名气很大的景点更有特色些。住在四姑娘山镇上，条件在当地还不错的，晚上参加了导游推荐的烤羊晚会，很有藏族特色，载歌载舞。,2017-10-23,s***Q
198,2021-06-23 16:50:11,629371833,现在到四姑娘山简直太方便了，隧道修好了。天空晴朗，随手一拍都是明信片，2日游，我的行程安排也刚刚好，团队安排也可以，下次还来,2017-10-27,a***2
197,2021-06-23 16:50:09,629371833,导游人很好，景点风景也很美,2018-02-20,w***2
196,2021-06-23 16:50:07,629371833,玩得非常愉快,2018-02-23,A***o
195,2021-06-23 16:50:04,629371833,景色优美，住宿吃的都不错,2018-03-23,a***4
192,2021-06-23 16:49:38,629371833,蓝天白云，令人心旷神怡，吃住都很舒服，出行就是得舒舒服服，高高兴兴，不急不缓,2018-03-27,r***6
190,2021-06-23 16:49:33,629371833,如果想看到长坪沟最美的景色，强烈建议在抵达栈道尽头时骑马至木骡子（步行的话可以体验高山徒步的乐趣，但过后会腿疼到想死）！…最后一定要记得涂防晒霜，哪怕在下暴风雪…,2018-04-02,d***8
194,2021-06-23 16:50:02,629371833,黄导人超好的。吃的都不错特别是藏餐非常推荐。,2018-04-03,x***8
189,2021-06-23 16:49:31,629371833,景色非常美！逛了两个沟：长坪沟、双桥沟，下雪了很美！友情提示：高原天气多变，一会儿下雪就会很冷，一会儿出太阳穿多了就会热！,2018-04-04,t***3
191,2021-06-23 16:49:36,629371833,导游很温柔，声音甜甜的，说话也很趣逗的车上的人哈哈大笑，行程安排的很仔细，可惜我有点晕车错过了沿途的美景、、、,2018-04-05,t***3
193,2021-06-23 16:49:40,629371833,运气挺好的，看见了下雪,2018-04-13,w***2
188,2021-06-23 16:49:29,629371833,完美的一次旅行，给自己在成都一次最完美的结尾。一是雪天，雾天，晴天都经历了，虽然北方人都雪景习惯了，但是漫山遍野的雪倒是第一次见呦；二是自己半马的能力得到体现，走到长坪沟深处，看到了绝大多数人未看到的风景；三是导游康珠很棒，负责任也热情，喝唱的好；四是遇到了大学生管我叫大叔，好吧，搞笑的会玩的大叔我认领了。总之完美之旅，大家来吧！,2018-05-17,g***6
187,2021-06-23 16:49:27,629371833,高考大军四姑娘山打卡！！！考试一结束就和同学来四姑娘山撒野，超级好玩儿^_^,2018-06-17,h***2
186,2021-06-23 16:49:25,629371833,这个行程计划还不错，长坪沟三小时徒步有点累，双桥沟坐车的时间多，风景还可以，3日游，周边来说 性价比还是比较高的,2018-06-21,r***6
185,2021-06-23 16:49:23,629371833,此次行程还是挺不错的，第一次去海拔高的地方的人有些不适应，酒店住宿这方面比较不错，酒店干净卫生,2018-08-10,b***5
184,2021-06-23 16:49:21,629371833,玩得非常愉快,2018-08-17,t***1
183,2021-06-23 16:48:58,629371833,这次旅行十分愉快，风景美，导游卓玛姐也很负责，不虚此行,2018-09-02,d***8
111,2021-06-23 16:25:08,590739693,行程安排合理，导游认真负责，整个行程非常愉快,2018-09-10,a***8
115,2021-06-23 16:25:37,590739693,整个行程纯玩无购物，司机师傅和导游既辛苦又热情贴心，我们一行三人很满意。,2018-09-10,b***8
182,2021-06-23 16:48:56,629371833,深度游，非常值得，秋高气爽，风景优美，值得来。   导游服务不错，店家很赞，全程无购物！                         友情提醒，当心高反,2018-09-14,柠***妖
114,2021-06-23 16:25:14,590739693,行程安排很好，导游很尽心，讲解很到位，吃住很好。很满意。,2018-09-15,h***3
113,2021-06-23 16:25:12,590739693,服务态度很好，一路上的解说也很详细，从她的身上我们感受到了成都**的热情，食之放心，游之舒心，感谢**姐这两天的服务。,2018-09-17,w***8
